Model,Scenario,Region,Variable,Unit,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
POLES CD-LINKS,CD-LINKS_NoPolicy,World,Emissions|CO2,Mt CO2/yr,33410.28906,39914.55078,47383.4375,52321.16406,55972.65234,59632.30078,63904.79297,67613.20313,67885.28906,68130.30469
POLES CD-LINKS,CD-LINKS_NoPolicy,World,Primary Energy,EJ/yr,511.5498047,604.223999,718.9290161,815.2231445,893.8519897,965.2816162,1045.956299,1127.242554,1200.848755,1291.537964
POLES CD-LINKS,CD-LINKS_NoPolicy,World,Primary Energy|Biomass,EJ/yr,51.75863266,56.561409,69.14776611,82.44009399,94.82110596,107.7986755,121.1794205,143.5255432,177.1661987,213.0999451
POLES CD-LINKS,CD-LINKS_NoPolicy,World,Primary Energy|Fossil,EJ/yr,435.1667175,510.8157348999999,596.9584351,660.0652466,707.1826782,747.7692261,793.6566772000001,827.3300171,823.6904907,823.3115234
POLES CD-LINKS,CD-LINKS_NoPolicy,World,Primary Energy|Non-Biomass Renewables,EJ/yr,14.70900631,26.0188427,39.03312302,55.06229401,71.35621643,83.46845245,98.94379425,120.4007721,153.9985657,196.3602448
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5ASIA,Emissions|CO2,Mt CO2/yr,13319.094,17953.8288,18860.5696,20919.9611,21346.1127,20797.3295,20655.9721,20852.5609,19611.0956,18684.4507
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5ASIA,Primary Energy,EJ/yr,160.5996,234.5947,288.156,352.2832,402.4998,445.8724,484.0864,525.0028,542.3875,559.8452
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5ASIA,Primary Energy|Biomass,EJ/yr,22.3057,24.1898,24.6199,25.2827,25.1562,26.2549,28.5443,30.8629,33.1284,34.9503
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5ASIA,Primary Energy|Fossil,EJ/yr,133.8078,198.1775,237.6019,274.0638,281.0275,275.0711,272.9519,283.9179,281.9163,278.9226
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5ASIA,Primary Energy|Non-Biomass Renewables,EJ/yr,3.5101,9.8455,20.5981,43.0997,80.6917,123.8049,159.0385,186.7133,206.3205,227.7407
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5LAM,Emissions|CO2,Mt CO2/yr,3841.7418,4100.6996,3293.7924,2044.4228,2348.7068,2546.613,2466.7808,2357.3265,2160.2127,1898.8835
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5LAM,Primary Energy,EJ/yr,29.8951,39.0774,42.9932,51.5912,60.7617,69.9218,78.8821,88.9604,96.07799999999999,101.8294
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5LAM,Primary Energy|Biomass,EJ/yr,4.864,6.3489,6.6343,6.1658,5.9597,6.1192,6.682,7.0931,7.8861,8.4858
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5LAM,Primary Energy|Fossil,EJ/yr,22.266,27.9422,28.3666,32.8956,36.7161,39.2791,41.0925,43.9788,44.5915,45.1225
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5LAM,Primary Energy|Non-Biomass Renewables,EJ/yr,2.657,4.6398,7.8323,12.3833,17.9729,24.4645,31.0912,37.8869,43.6004,48.2211
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5MAF,Emissions|CO2,Mt CO2/yr,3338.42,5794.1257,7223.7294,8619.6929,10859.7901,12689.7547,13635.7874,14349.2884,14149.6996,13582.5528
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5MAF,Primary Energy,EJ/yr,54.0155,79.3982,100.5798,126.3771,161.52,206.4539,248.7081,297.1574,334.8106,364.1688
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5MAF,Primary Energy|Biomass,EJ/yr,12.7719,13.6775,11.91,9.104,6.4812,7.8783,9.3921,10.9059,12.4136,13.3631
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5MAF,Primary Energy|Fossil,EJ/yr,40.462,64.2602,85.5585,109.3307,135.2775,157.8203,171.8376,188.5503,196.674,200.3554
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5MAF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.7731,1.333,2.8828,7.7198,19.5635,40.6251,67.4489,97.685,125.712,150.4463
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5OECD90+EU,Emissions|CO2,Mt CO2/yr,13425.7405,11886.5214,9499.4507,8374.9951,7484.1184,6456.215,5624.210999999999,5243.8898,4656.6352,4315.5721
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5OECD90+EU,Primary Energy,EJ/yr,210.3054,201.8249,192.196,201.9765,212.4955,221.1029,227.5567,238.1622,240.9411,249.0803
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5OECD90+EU,Primary Energy|Biomass,EJ/yr,10.8308,15.9821,17.1748,16.969,17.3673,18.6851,19.0383,19.8595,20.7418,21.5619
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5OECD90+EU,Primary Energy|Fossil,EJ/yr,185.5435,168.3671,147.8441,141.772,132.8658,122.3279,113.5548,111.9453,107.4143,105.7079
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5OECD90+EU,Primary Energy|Non-Biomass Renewables,EJ/yr,6.851,11.9682,22.4746,38.5082,57.1205,74.7248,89.7767,102.0005,109.4646,119.2557
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5REF,Emissions|CO2,Mt CO2/yr,1437.8754,1692.1186,1856.6008,1959.4409,2085.8475,2021.2251,1720.9301,1374.2122,1067.1381,894.9409
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5REF,Primary Energy,EJ/yr,23.5996,27.6324,29.1332,31.4546,32.3682,31.9663,30.5155,29.2096,27.7875,27.1487
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5REF,Primary Energy|Biomass,EJ/yr,0.4032,1.1725,1.3183,1.3542,1.3788,1.3997,1.4237,1.4561,1.5035,1.5454
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5REF,Primary Energy|Fossil,EJ/yr,22.1774,25.0594,26.1622,27.9859,27.8384,25.5224,21.1713,16.925,13.8701,12.5754
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,R5REF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.5315,0.6786,0.9688,1.5455,2.7404,4.8821,7.9138,10.8285,12.4139,13.0278
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED,°C,0.892607261,1.187077733,1.514069822,1.811170138,2.098683572,2.34766849,2.572986694,2.772386926,2.968429018,3.156375532
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Emissions|CO2,Mt CO2/yr,36463.2378,42681.5938,42239.835,43758.0831,46292.8512,47006.2941,46746.4588,47048.3046,44683.5341,42516.1259
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Primary Energy,EJ/yr,478.4152,582.5275,653.0584,763.6826,869.6453,975.3173,1069.749,1178.492,1242.005,1302.072
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Primary Energy|Biomass,EJ/yr,51.1756,61.3706,61.6574,58.8756,56.3432,60.3372,65.0804,70.1774,75.6733,79.9065
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Primary Energy|Fossil,EJ/yr,404.2566,483.8063,525.5333,586.0479,613.7252,620.0208,620.6081,645.3174,644.4663,642.6839
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Primary Energy|Non-Biomass Renewables,EJ/yr,14.3226,28.465,54.7565,103.2565,178.0891,268.5013,355.2691,435.1141,497.5113,558.6915
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5ASIA,Emissions|CO2,Mt CO2/yr,13220.7444,17822.1068,20654.7162,24211.2922,26772.5449,27780.1917,28050.7187,29186.9431,28444.9586,27678.1683
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5ASIA,Primary Energy,EJ/yr,160.5996,234.5947,299.5833,375.372,436.1302,488.9466,526.4544,570.1559,586.6579,604.8107
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5ASIA,Primary Energy|Biomass,EJ/yr,22.3057,24.1898,24.6924,25.2808,25.1519,26.2416,28.5179,30.8629,33.1284,35.0116
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5ASIA,Primary Energy|Fossil,EJ/yr,133.8078,198.1775,251.8058,307.107,332.6303,339.627,335.6872,345.8994,339.2022,334.6728
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5ASIA,Primary Energy|Non-Biomass Renewables,EJ/yr,3.5101,9.8455,18.2165,34.9513,66.1689,106.52,142.0148,170.9431,192.0623,214.4695
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5LAM,Emissions|CO2,Mt CO2/yr,3852.3752,4150.588,3608.2485,2948.1188,3865.5765,5118.412,5829.7378,6081.8616,5727.375,5121.407
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5LAM,Primary Energy,EJ/yr,29.8951,39.0774,47.4268,58.8739,73.0771,90.7119,104.5094,115.5156,119.4568,119.8467
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5LAM,Primary Energy|Biomass,EJ/yr,4.864,6.3489,6.3371,5.2613,5.7193,6.2035,6.4879,7.0292,7.5084,7.6689
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5LAM,Primary Energy|Fossil,EJ/yr,22.266,27.9422,33.4673,42.2598,51.1759,62.39899999999999,69.4977,73.1531,70.6454,65.8962
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5LAM,Primary Energy|Non-Biomass Renewables,EJ/yr,2.657,4.6398,7.4697,11.2194,16.082,22.0616,28.5138,35.3327,41.303,46.2816
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5MAF,Emissions|CO2,Mt CO2/yr,3339.383,5906.1451,7365.0359,8832.6354,10801.4481,14044.6709,15495.7819,16708.5279,17618.4055,18368.4565
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5MAF,Primary Energy,EJ/yr,54.0155,79.3982,101.8216,127.9546,163.9237,211.2151,257.125,311.1844,354.9038,393.4169
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5MAF,Primary Energy|Biomass,EJ/yr,12.7719,13.6775,11.91,9.1028,6.4828,7.8921,9.3868,10.9059,12.4136,13.3594
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5MAF,Primary Energy|Fossil,EJ/yr,40.462,64.2602,86.9801,111.9859,140.5339,167.5483,186.3998,208.5664,221.6894,233.714
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5MAF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.7731,1.333,2.707,6.6464,16.7032,35.613,61.2382,91.6059,120.7125,146.2864
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5OECD90+EU,Emissions|CO2,Mt CO2/yr,13494.1172,12317.0405,11244.0652,10714.2302,10241.0335,9596.6142,8669.5392,8012.8893,6840.6466,6344.6324
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5OECD90+EU,Primary Energy,EJ/yr,210.3054,201.8249,207.9397,218.06,225.5591,232.5946,236.6349,245.5527,242.5237,248.4485
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5OECD90+EU,Primary Energy|Biomass,EJ/yr,10.8308,15.9821,18.6072,17.9381,17.1972,18.4223,19.0829,19.893,20.7134,21.5387
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5OECD90+EU,Primary Energy|Fossil,EJ/yr,185.5435,168.3671,165.2965,166.2739,160.3442,150.3441,137.3549,129.5953,114.3626,108.6768
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5OECD90+EU,Primary Energy|Non-Biomass Renewables,EJ/yr,6.851,11.9682,19.8313,30.6209,45.3141,61.3746,77.6954,93.4675,104.9192,115.8815
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5REF,Emissions|CO2,Mt CO2/yr,1438.9057,1631.9133,1897.4922,2108.8875,2199.7575,2221.5535,2008.1141,1719.999,1424.0075,1258.4556
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5REF,Primary Energy,EJ/yr,23.5996,27.6324,28.9574,31.6026,33.319,33.5868,32.3555,31.3039,29.5538,28.9283
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5REF,Primary Energy|Biomass,EJ/yr,0.4032,1.1725,1.3183,1.3542,1.3788,1.3994,1.4237,1.4561,1.4982,1.5414
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5REF,Primary Energy|Fossil,EJ/yr,22.1774,25.0594,26.0313,28.3483,29.3793,28.21,24.5406,20.5273,16.6948,14.9907
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,R5REF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.5315,0.6786,0.9237,1.3311,2.1501,3.8152,6.3844,9.3205,11.3608,12.3962
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED,°C,0.892619899,1.180472085,1.526336684,1.866075693,2.232296696,2.580474447,2.922291848,3.24978827,3.540648768,3.796107962
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Emissions|CO2,Mt CO2/yr,36445.8913,43082.0934,46315.7386,50722.0565,56121.0939,61381.9682,62880.2979,64825.9655,63383.9778,62281.2344
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Primary Energy,EJ/yr,478.4152,582.5275,685.7288,811.8631,932.0089999999999,1057.055,1157.079,1273.712,1333.096,1395.451
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Primary Energy|Biomass,EJ/yr,51.1756,61.3706,62.8651,58.9372,55.9301,60.1589,64.8993,70.14699999999999,75.2618,79.1199
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Primary Energy|Fossil,EJ/yr,404.2566,483.8063,563.581,655.9749,714.0637,748.1284,753.4803,777.7415,762.5943,757.9507
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Primary Energy|Non-Biomass Renewables,EJ/yr,14.3226,28.465,49.1482,84.7692,146.4182,229.3845,315.8466,400.6698,470.3577,535.3152
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5ASIA,Emissions|CO2,Mt CO2/yr,13220.7444,17637.0913,12246.2273,7670.4859,5255.6533,2502.5318,966.0797,224.6233,-291.8497,-623.7859
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5ASIA,Primary Energy,EJ/yr,160.5996,234.5947,237.4344,272.518,320.5609,359.505,385.5779,413.4906,435.5334,456.4226
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5ASIA,Primary Energy|Biomass,EJ/yr,22.3057,24.1898,27.3484,29.427,35.9215,47.2139,53.1817,57.8899,62.4186,64.7402
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5ASIA,Primary Energy|Fossil,EJ/yr,133.8078,198.1775,173.0695,149.8328,129.4217,106.466,90.4848,81.2442,74.3651,70.2149
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5ASIA,Primary Energy|Non-Biomass Renewables,EJ/yr,3.5101,9.8455,30.5143,80.7079,138.2135,187.3453,224.1655,257.5121,279.8931,297.1341
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5LAM,Emissions|CO2,Mt CO2/yr,3852.3752,3777.5196,1876.0279,-6.7009,-1924.8428,-3305.3893,-3922.8145,-3994.0655,-3981.3005,-4032.9298
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5LAM,Primary Energy,EJ/yr,29.8951,39.0774,41.5816,50.3653,66.1363,82.0435,94.1641,105.0306,112.6593,119.36
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5LAM,Primary Energy|Biomass,EJ/yr,4.864,6.3489,7.2778,12.1804,25.1727,39.1737,46.9956,49.5443,49.5574,48.4409
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5LAM,Primary Energy|Fossil,EJ/yr,22.266,27.9422,25.5389,22.9219,18.2623,12.1874,8.6521,8.3439,7.9079,7.8763
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5LAM,Primary Energy|Non-Biomass Renewables,EJ/yr,2.657,4.6398,8.6092,15.126,22.598,30.632,38.5054,47.142,55.1939,63.0428
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5MAF,Emissions|CO2,Mt CO2/yr,3339.383,5458.2208,4255.1211,2979.2109,1478.5722,71.61,-494.6348,-688.4802,-1188.1192,-1727.5492
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5MAF,Primary Energy,EJ/yr,54.0155,79.3982,80.2817,88.5165,113.4709,145.2882,178.9035,222.9034,273.4106,317.5615
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5MAF,Primary Energy|Biomass,EJ/yr,12.7719,13.6775,12.0661,11.1504,15.066,23.9722,28.8649,34.1035,44.8386,53.2044
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5MAF,Primary Energy|Fossil,EJ/yr,40.462,64.2602,63.0051,59.4472,59.3318,55.8991,53.5955,51.2867,46.1843,44.6853
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5MAF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.7731,1.333,4.8529,17.4399,38.5994,65.05199999999999,96.2687,137.4636,182.3826,219.6716
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5OECD90+EU,Emissions|CO2,Mt CO2/yr,13494.1172,12227.805,8647.3376,5931.9982,3532.4241,1069.7914,-915.3447,-2245.8386,-2934.3867,-3246.1688
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5OECD90+EU,Primary Energy,EJ/yr,210.3054,201.8249,187.9816,192.5499,204.4871,219.9029,232.2549,245.84,255.906,266.2036
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5OECD90+EU,Primary Energy|Biomass,EJ/yr,10.8308,15.9821,17.8922,20.9448,30.7149,44.8857,59.3853,71.1236,77.7313,80.9908
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5OECD90+EU,Primary Energy|Fossil,EJ/yr,185.5435,168.3671,138.4679,112.3969,86.7392,66.6852,48.0179,34.3477,27.2416,23.0994
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5OECD90+EU,Primary Energy|Non-Biomass Renewables,EJ/yr,6.851,11.9682,27.1533,55.4253,83.6502,105.2231,121.8786,137.5516,148.2774,159.6188
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5REF,Emissions|CO2,Mt CO2/yr,1438.9057,1671.7516,1205.5996,566.0777,326.2087,223.6203,130.3283,20.7033,-141.8416,-109.1707
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5REF,Primary Energy,EJ/yr,23.5996,27.6324,22.2452,18.7587,18.4338,18.6534,19.2369,20.4102,21.9078,23.2007
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5REF,Primary Energy|Biomass,EJ/yr,0.4032,1.1725,1.3183,1.3545,1.3971,1.5146,2.1202,3.253,5.124,6.6927
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5REF,Primary Energy|Fossil,EJ/yr,22.1774,25.0594,18.3306,11.318,7.4698,5.6826,4.7206,3.7,2.5666,1.7948
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,R5REF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.5315,0.6786,1.8578,5.4454,9.0877,11.2376,12.3615,13.4548,14.2171,14.7132
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED,°C,0.892619899,1.180747693,1.500982072,1.684304123,1.758067489,1.771149617,1.744812595,1.707966365,1.65836978,1.598854993
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Emissions|CO2,Mt CO2/yr,36445.8913,42026.68799999999,29728.5776,18793.0676,10289.4231,2024.0599,-3011.8106,-5674.8561,-7641.2143,-8996.9473
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Primary Energy,EJ/yr,478.4152,582.5275,569.5246,622.7085,723.0889,825.3931,910.1372,1007.675,1099.417,1182.748
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Primary Energy|Biomass,EJ/yr,51.1756,61.3706,65.9029,75.0572,108.2722,156.7601,190.5478,215.9143,239.6699,254.0692
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Primary Energy|Fossil,EJ/yr,404.2566,483.8063,418.412,355.917,301.2247,246.9202,205.4708,178.9225,158.2655,147.6706
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Primary Energy|Non-Biomass Renewables,EJ/yr,14.3226,28.465,72.9876,174.1447,292.1488,399.4899,493.1796,593.1241,679.9641,754.1804
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5ASIA,Emissions|CO2,Mt CO2/yr,13220.7444,17646.65,14156.7889,10894.9048,8000.4705,5603.191,4128.8669,3023.2097,2087.9136,1246.064
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5ASIA,Primary Energy,EJ/yr,160.5996,234.5947,255.7134,288.4374,330.9751,368.5523,397.1296,423.9952,442.519,463.4153
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5ASIA,Primary Energy|Biomass,EJ/yr,22.3057,24.1898,26.4088,27.2409,28.4182,33.6665,39.1326,46.2113,53.2673,60.3097
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5ASIA,Primary Energy|Fossil,EJ/yr,133.8078,198.1775,194.9958,176.6724,158.8959,141.8302,130.886,123.0228,113.2085,102.3134
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5ASIA,Primary Energy|Non-Biomass Renewables,EJ/yr,3.5101,9.8455,28.1182,72.6282,126.8802,174.1955,208.9329,238.3625,259.4005,280.1018
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5LAM,Emissions|CO2,Mt CO2/yr,3852.3752,3750.7601,2305.2108,1279.8359,-66.5102,-1948.633,-2918.8738,-3397.0463,-3564.7392,-3703.7021
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5LAM,Primary Energy,EJ/yr,29.8951,39.0774,43.2175,51.49100000000001,62.9452,76.6572,87.9727,98.79899999999999,106.6781,115.3262
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5LAM,Primary Energy|Biomass,EJ/yr,4.864,6.3489,6.8648,8.5389,15.2027,25.7786,34.2388,40.3067,43.0049,46.6577
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5LAM,Primary Energy|Fossil,EJ/yr,22.266,27.9422,27.8891,28.5361,26.263,21.6719,17.0971,14.0279,12.4246,11.1921
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5LAM,Primary Energy|Non-Biomass Renewables,EJ/yr,2.657,4.6398,8.3133,14.2878,21.3846,29.1635,36.6299,44.4645,51.2485,57.4764
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5MAF,Emissions|CO2,Mt CO2/yr,3339.383,5485.3977,5071.3634,4588.2706,3022.3864,1672.1734,1082.1199,886.5512,848.8685,844.2729
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5MAF,Primary Energy,EJ/yr,54.0155,79.3982,85.5348,96.0846,116.3937,146.1985,179.1191,219.2637,257.0298,292.3838
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5MAF,Primary Energy|Biomass,EJ/yr,12.7719,13.6775,12.2472,10.755,10.0831,14.5801,20.0544,23.8534,25.392,28.5978
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5MAF,Primary Energy|Fossil,EJ/yr,40.462,64.2602,68.6268,69.536,70.5647,71.2152,71.9284,74.0772,73.9762,72.0361
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5MAF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.7731,1.333,4.3452,15.4013,35.3639,60.1186,87.0133,121.2971,157.657,191.7498
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5OECD90+EU,Emissions|CO2,Mt CO2/yr,13494.1172,12231.1575,9897.9101,7497.5523,5396.0535,3666.8539,2018.8261,739.9734,-171.3553,-1024.7582
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5OECD90+EU,Primary Energy,EJ/yr,210.3054,201.8249,198.951,200.984,208.4651,219.4337,229.9594,242.5356,250.0723,261.2688
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5OECD90+EU,Primary Energy|Biomass,EJ/yr,10.8308,15.9821,17.4528,17.3981,19.864,26.3412,35.4037,44.3929,51.6026,61.7311
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5OECD90+EU,Primary Energy|Fossil,EJ/yr,185.5435,168.3671,152.1003,130.7204,110.2615,93.9591,79.5042,68.259,57.5115,46.5367
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5OECD90+EU,Primary Energy|Non-Biomass Renewables,EJ/yr,6.851,11.9682,25.0297,49.2857,75.1791,96.2271,112.2439,127.2069,138.4716,150.691
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5REF,Emissions|CO2,Mt CO2/yr,1438.9057,1653.3816,1439.4949,853.6647,402.4653,282.001,210.8997,159.9588,99.7412,99.5846
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5REF,Primary Energy,EJ/yr,23.5996,27.6324,24.6232,21.2262,18.8659,19.3403,19.562,20.4278,21.2491,21.8892
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5REF,Primary Energy|Biomass,EJ/yr,0.4032,1.1725,1.3183,1.357,1.3807,1.4052,1.5765,1.9053,2.4783,3.5391
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5REF,Primary Energy|Fossil,EJ/yr,22.1774,25.0594,21.0191,14.9179,8.9597,6.9229,5.7637,5.2565,4.7233,4.0046
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,R5REF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.5315,0.6786,1.5614,4.3303,8.0654,10.8095,12.1955,13.2647,14.0475,14.3455
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,World,AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED,°C,0.892619899,1.180486659,1.502288257,1.736212941,1.873639589,1.920775612,1.943807449,1.939650052,1.92819649,1.911311065
